key	ID	item1	item2	item3	
603.000000        398           582.286072            88.221901           383.641083;
604.000000        397           807.268494           858.234436           485.511871;
605.000000        396           526.345642           346.225372           427.923431;
606.000000        395           952.963867           385.472168           611.553284;
607.000000        394           223.296829           435.492004           403.966400;
608.000000        393           940.603882           732.589722           467.078674;
609.000000        392           484.626831           612.194214           659.070618;
610.000000        391           819.079163           169.034912           933.370972;
611.000000        390           785.051025           533.792114           662.915955;
612.000000        389           789.567749           447.028015           123.684410;
613.000000        388           362.949524           688.520996           528.512451;
614.000000        387           218.047638            41.925320           829.791138;
615.000000        386           376.621826           438.055573           348.544800;
616.000000        385           230.804382           548.868286           781.693970;
617.000000        384           777.543457           440.954834           796.068237;
618.000000        383           299.684662           767.136658           874.653381;
619.000000        382           188.017426           343.631317            79.432571;
620.000000        381           294.801697           787.980774           167.661575;
621.000000        380           120.449448           478.065338           782.090759;
622.000000        379           164.945435           355.716644           592.875977;
623.000000        378           470.283112           520.180908           477.821198;
624.000000        377           321.535919            24.712881           559.183533;
625.000000        376           482.307404           258.026886           422.002838;
626.000000        375           577.281006           307.955170           611.950012;
627.000000        374           455.481628           427.282532           197.600235;
628.000000        373           750.900818           233.978302           648.480713;
629.000000        372           436.254974           611.492249            72.962646;
630.000000        371           417.943878           622.021179           511.208435;
631.000000        370           184.660385           105.403824           126.705742;
632.000000        369           391.514862            73.176277           712.722168;
633.000000        368           902.303162            24.194067            40.948730;
634.000000        367           979.514954           288.911621           211.577713;
635.000000        366           712.813721           436.071869           981.376587;
636.000000        365           512.154541           983.848572           184.660385;
637.000000        364           810.076233           523.141174           297.426270;
638.000000        363           690.718323           492.592163           250.519333;
639.000000        362           659.406311           364.902710            12.169774;
640.000000        361           598.643982           294.923767           217.620377;
641.000000        360           779.527161           509.682526           354.312775;
642.000000        359           366.916931           233.917267           785.356201;
643.000000        358           573.679810           681.196533            40.216286;
644.000000        357           120.998779           296.968506           337.863312;
645.000000        356           537.698486           384.251434           765.824341;
646.000000        355           579.478333           596.965454           668.592407;
647.000000        354            82.881165           448.004608           541.696411;
648.000000        353           154.019806           755.600647           779.344055;
649.000000        352           290.681702           305.361084           225.829865;
650.000000        351           238.281418           376.988037           439.825653;
651.000000        350           292.604370           676.496704          1000.511719;
652.000000        349           194.731491           833.300781           593.059082;
653.000000        348           769.486572           927.328308           730.056702;
654.000000        347           980.796753           288.301239           576.853760;
655.000000        346           407.537079           337.680206           246.857117;
656.000000        345            21.447401           888.142578           126.308998;
657.000000        344           168.210907           459.998383           771.195618;
658.000000        343           461.280151           470.832458           850.604797;
659.000000        342            42.138950           306.581848             1.244148;
660.000000        341           937.155273           118.099518           964.225220;
661.000000        340           694.014343           895.100769            35.943695;
662.000000        339           134.610031           514.657043           127.224556;
663.000000        338           189.177124           330.966125           342.013824;
664.000000        337           241.516373           520.119873           928.182861;
665.000000        336           946.554993           741.562134           573.069458;
666.000000        335           627.667053           720.382324           461.341187;
667.000000        334           315.310120           619.854309           315.523773;
668.000000        333           275.300354           131.924408           224.670151;
669.000000        332           846.759460           114.986633           900.502563;
670.000000        331           292.299164           815.020203           823.840027;
671.000000        330           552.316895           144.436996           407.842255;
672.000000        329           880.696045            26.177771           338.351593;
673.000000        328           332.949829           524.148315            20.898067;
674.000000        327            33.990509           841.418701           308.260345;
675.000000        326           452.918091           246.216217            96.278786;
676.000000        325           621.258179            25.262215           762.711487;
677.000000        324           543.435974           198.271652           814.257263;
678.000000        323             9.453628           440.436005           159.665726;
679.000000        322           279.634003           644.757446           199.950165;
680.000000        321           605.754761           605.296997           162.473434;
681.000000        320           703.871765           299.654144           775.773376;
682.000000        319           287.080505           244.263046           469.123413;
683.000000        318           295.808807           440.313934           247.681107;
684.000000        317           258.789856           958.579285            61.792870;
685.000000        316           438.849060           864.185547           568.705322;
686.000000        315            64.081757           600.078369           878.315613;
687.000000        314            27.062807           203.978607           582.499695;
688.000000        313           882.923889           683.027649           650.952698;
689.000000        312           725.845093           814.501404           360.080780;
690.000000        311           534.219421           342.227448           137.478775;
691.000000        310           962.455139           749.405396           421.026245;
692.000000        309           355.075745            66.981018           806.383484;
693.000000        308           210.387497           889.149658           408.544189;
694.000000        307           999.351990           832.324219           860.736938;
695.000000        306           663.556824           680.219971           586.741760;
696.000000        305           802.019348           439.032166           917.196167;
697.000000        304           101.680565           831.317078           872.700195;
698.000000        303           318.941833           985.313477           322.085236;
699.000000        302           750.961853           306.246124           135.861298;
700.000000        301           597.453735           550.272156           612.102661;
701.000000        300           366.581238           681.227051           309.114868;
702.000000        299           291.597260           500.862671           636.853149;
703.000000        298           735.855164            22.912291           594.585022;
704.000000        297           525.796265           459.357483           980.461060;
705.000000        296           441.565216           515.725159           828.509399;
706.000000        295            61.335094            18.639698           170.866028;
707.000000        294           166.654465           747.177551            26.177771;
708.000000        293           455.115417           887.562683           381.291138;
709.000000        292           180.723495           479.011414           378.636047;
710.000000        291           143.521439           415.838104           522.469788;
711.000000        290            58.405315           503.578827           647.290466;
712.000000        289           364.078705           513.741455           433.844025;
713.000000        288           259.095032           447.943573           123.348701;
714.000000        287           163.541580           966.361511           920.309082;
715.000000        286            74.397018           755.051331           211.425125;
716.000000        285            65.790794           177.244385           283.570892;
717.000000        284           749.527466           176.084686           385.655304;
718.000000        283           901.936890           579.875061           380.802856;
719.000000        282           428.320160           570.933167           879.048035;
720.000000        281           472.999268           457.953644           737.320068;
721.000000        280            92.402939           259.705414           124.050629;
722.000000        279           740.219360           839.862244           469.520172;
723.000000        278           975.944275           227.142151           792.619629;
724.000000        277           747.604797           601.878906           361.240479;
725.000000        276           176.572983           770.188538           411.260315;
726.000000        275           100.673454            59.137760             9.270516;
727.000000        274           464.942383           331.545990            75.465164;
728.000000        273           179.228088           261.261841           135.617142;
729.000000        272           750.290466           895.802673           882.984924;
730.000000        271           974.052185            71.680870           579.722473;
731.000000        270           411.992767            68.293312           473.395996;
732.000000        269           135.586624            17.907255           759.751160;
733.000000        268           881.092773           437.292603           626.598938;
734.000000        267           128.811523           979.637024           151.273148;
735.000000        266           574.961609           655.377869           357.303589;
736.000000        265           929.220459           158.567062           201.201416;
737.000000        264           683.210754           500.710083           478.004303;
738.000000        263            96.095673           573.923950           698.103821;
739.000000        262           490.059113           608.654053           306.215607;
740.000000        261           943.625183           670.667664           583.079529;
741.000000        260            31.365917           231.018005           195.067200;
742.000000        259           523.415833           647.961853           132.778931;
743.000000        258            42.016876           906.148499           988.945190;
744.000000        257           863.300476           927.938660             2.342814;
745.000000        256           479.499695           930.715881           477.393921;
746.000000        255           991.508728           921.926514           407.353943;
747.000000        254           536.355713           646.741150           563.334045;
748.000000        253           350.864197            33.959991           374.363434;
749.000000        252           103.511673           406.804626           299.776215;
750.000000        251           887.654236           797.746704           124.142189;
751.000000        250           241.852081           296.693848           312.014130;
752.000000        249            15.099551           292.817993           895.924744;
753.000000        248           486.427399           890.187317           529.641602;
754.000000        247           429.632477           662.732849           499.764008;
755.000000        246           873.341064           117.519669           732.986450;
756.000000        245            13.878811           775.285095           221.343643;
757.000000        244           564.921021           370.945374           295.778290;
758.000000        243           433.569366           960.562988            26.788141;
759.000000        242           981.803833           869.739868           804.125122;
760.000000        241           135.617142           449.500031           945.517334;
761.000000        240           556.131714           693.495483            78.211830;
762.000000        239           919.851257           748.886597           676.313599;
763.000000        238           722.091370           385.228027           640.393311;
764.000000        237           702.956238           845.233521           486.732605;
765.000000        236           682.936096           255.097107           987.449768;
766.000000        235           150.388107           961.966797           985.038818;
767.000000        234           965.903687           103.053894           262.207916;
768.000000        233           142.422775           719.344666           964.347290;
769.000000        232           917.043579           651.807190           201.567642;
770.000000        231           191.771210            96.889160           871.174255;
771.000000        230           229.492081           161.405289           693.983765;
772.000000        229           564.036011           692.732544           163.663651;
773.000000        228           458.380890           115.261299            30.908140;
774.000000        227           597.118042           542.764587           522.530823;
775.000000        226           384.556641           140.194916           111.354927;
776.000000        225           194.029572           326.174713           183.195496;
777.000000        224           169.584244            84.590195           577.799805;
778.000000        223           300.935913           270.844666           200.591049;
779.000000        222           620.800415            47.784874           256.287323;
780.000000        221             5.364147           604.717163           856.403320;
781.000000        220           684.217896           756.211060           461.280151;
782.000000        219           320.742432           105.007080           304.323456;
783.000000        218           629.559204           645.672974           838.244812;
784.000000        217           388.890259           298.677551           543.497009;
785.000000        216           407.628632           956.595581           574.625916;
786.000000        215           359.012634           290.986877           537.484863;
787.000000        214           476.722534           704.482178           140.317001;
788.000000        213           209.319351           170.866028           385.472168;
789.000000        212           129.147217           180.448837           345.035156;
790.000000        211           899.129211           583.110046           523.354797;
791.000000        210           133.786041           285.707184           549.753296;
792.000000        209            89.869896           497.658234           615.154480;
793.000000        208           464.362518           139.248840           464.118378;
794.000000        207           889.515869           567.362488           710.311218;
795.000000        206           135.983368           642.590637           230.346603;
796.000000        205           268.983032           873.707275            18.395550;
797.000000        204           846.149109           662.702332           557.443970;
798.000000        203           608.989746           439.825653           912.252197;
799.000000        202           336.123749           833.544922           656.720703;
800.000000        201           873.280029           768.387939           139.615067;
801.000000        200           283.387756           297.761993           762.711487;
802.000000        199           808.092529           958.396179           327.456482;
803.000000        198           222.625412           642.560120           228.240814;
804.000000        197           949.942505           803.148499           325.045532;
805.000000        196           606.029480           448.889648           684.706177;
806.000000        195           718.886902           787.553528           379.978851;
807.000000        194           771.256653           899.892151           682.295227;
808.000000        193           103.053894           217.986603           197.783356;
809.000000        192           415.014099           402.501526           695.875916;
810.000000        191            28.130955           954.367737           226.501266;
811.000000        190           298.219757           796.861694           524.453491;
812.000000        189            76.899536           496.590088           658.124573;
813.000000        188           456.214081            80.561752            51.508133;
814.000000        187           407.079285           634.289612           273.682892;
815.000000        186           284.516968           288.545410           195.647049;
816.000000        185           130.245880           617.870605             3.014222;
817.000000        184           637.066772           865.925049           788.072388;
818.000000        183           691.206604           986.198547           548.318970;
819.000000        182           639.325134           178.129425           194.060089;
820.000000        181           545.663818           903.706970           258.637268;
821.000000        180           404.149506           343.997528           873.310547;
822.000000        179           304.689697           254.700363           265.320801;
823.000000        178           371.830414           976.737793           870.716492;
824.000000        177           116.970337           930.837952           319.124939;
825.000000        176           701.216675           304.109833           577.494629;
826.000000        175            22.393475           858.997375           436.346527;
827.000000        174           139.859222           132.046478           118.007965;
828.000000        173           959.494812           476.112152           986.381653;
829.000000        172           225.890900           844.409546           533.578491;
830.000000        171           663.587341           686.415222           863.392029;
831.000000        170           644.421753           720.534912           669.446899;
832.000000        169           485.694977           963.614807           503.243103;
833.000000        168           203.948090           923.788147           456.030975;
834.000000        167           810.991760           310.457672           360.782715;
835.000000        166           338.351593           195.372391           229.125854;
836.000000        165           891.133362           382.450836           675.306458;
837.000000        164           399.907440           205.229858           986.290100;
838.000000        163           149.167358           350.803162           549.600708;
839.000000        162           418.676331           285.554596           150.662766;
840.000000        161           993.522949           144.131805           173.826324;
841.000000        160           582.713318           533.639526           634.075989;
842.000000        159           515.664124           694.807800            67.866051;
843.000000        158           570.353333           638.775818           883.168030;
844.000000        157           769.333984           848.102295           114.254189;
845.000000        156           165.372696           892.293091           283.143616;
846.000000        155           258.698303           799.333679           540.750366;
847.000000        154           431.127869           302.187164           903.676453;
848.000000        153           431.310974           423.956024           503.822968;
849.000000        152           236.969116           181.425430           230.255051;
850.000000        151           995.354065           791.032654           154.050323;
851.000000        150           245.697403           634.991516           354.923157;
852.000000        149           390.721375           620.006958           652.112427;
853.000000        148           706.069153           663.068542           225.982452;
854.000000        147           363.926117           584.544434           175.260696;
855.000000        146           678.114197           746.200989           106.594040;
856.000000        145           948.111450           305.452637           138.241730;
857.000000        144           774.339050           415.380310           486.427399;
858.000000        143           864.246582           736.709717           265.259766;
859.000000        142           251.007629            51.691246           459.418518;
860.000000        141            56.360577           556.589478           428.411713;
861.000000        140           458.716614           640.820557           144.162323;
862.000000        139           379.307434           256.165253           925.069946;
863.000000        138           380.741821            44.122654           210.326462;
864.000000        137           999.992859           994.285950           737.533691;
865.000000        136           381.596344           171.140686           107.479080;
866.000000        135           472.663574            86.512863           921.010986;
867.000000        134           476.844604           869.434692           297.945099;
868.000000        133           333.621246           342.563171           228.881714;
869.000000        132           546.762512            13.939848           796.770142;
870.000000        131            54.773613           482.276886            32.098362;
871.000000        130            74.641167           803.819885           746.780823;
872.000000        129           924.673218           676.679810           145.291519;
873.000000        128           320.895020           283.418274           726.150330;
874.000000        127           512.307129           995.903381           963.706360;
875.000000        126           470.130524           224.670151           129.025146;
876.000000        125           442.755432           328.860352           965.781616;
877.000000        124           338.778870           360.080780           400.060028;
878.000000        123           893.910522           295.198425           770.310608;
879.000000        122           824.999756           169.767365           262.726746;
880.000000        121           140.469589           921.804443           181.303360;
881.000000        120           550.851990           622.570496           492.775269;
882.000000        119           246.704514           529.458496           632.824707;
883.000000        118           211.608231            77.723534           364.811157;
884.000000        117           268.738892           497.230957           783.433533;
885.000000        116           132.321152           595.408997           779.832336;
886.000000        115           696.699951           462.897644           332.095306;
887.000000        114           566.080750           803.911438           378.300323;
888.000000        113           970.695129           209.166748            59.534500;
889.000000        112           472.449921           856.586426           790.361267;
890.000000        111           366.886414            94.844414           264.252655;
891.000000        110            17.998810           505.715118           691.816956;
892.000000        109           997.917603           550.363708           788.682739;
893.000000        108           962.333069           548.746216           648.694336;
894.000000        107           727.645691           984.794678           340.243744;
895.000000        106           566.355408           490.577942           970.542542;
896.000000        105            92.647087           580.821167           431.158386;
897.000000        104           800.432373           837.542847            74.244423;
898.000000        103           471.625946             1.152593           614.361023;
899.000000        102           569.437744           620.556274           317.232788;
900.000000        101           379.734711           126.614182           406.407867;
901.000000        100           534.616150           160.916992             8.415998;
902.000000         99           508.705933           712.966309           984.550537;
903.000000         98            18.242958           367.435730           482.063263;
904.000000         97           612.102661           418.798401            52.271095;
905.000000         96           559.030945           613.475952           837.054565;
906.000000         95           173.032837           142.483810           809.221680;
907.000000         94            61.792870           111.904266           340.030121;
908.000000         93           613.536987           139.798187           359.867157;
909.000000         92           284.791626           308.901245           677.412231;
910.000000         91           237.274307            98.293007           783.433533;
911.000000         90           752.976074           780.717407           354.679016;
912.000000         89           762.375793           347.476624            77.265755;
913.000000         88           203.459793            65.088867           698.408997;
914.000000         87           826.983459           806.749695           918.905212;
915.000000         86           484.077484           415.227722           246.948669;
916.000000         85           860.126587           244.171478           276.368500;
917.000000         84           561.625000           255.036072           942.770691;
918.000000         83           829.089233            61.487686           970.939270;
919.000000         82            80.348122           765.763306           587.870911;
920.000000         81           228.454453           260.834595           976.402100;
921.000000         80           865.741943           167.478470           619.854309;
922.000000         79           888.539307           608.989746           156.674911;
923.000000         78            20.653919           504.616455           533.670044;
924.000000         77           378.575012           424.047577           917.531860;
925.000000         76           935.659851           721.267334           337.954865;
926.000000         75           586.253479           989.219849           508.126068;
927.000000         74           753.739014           152.402328           422.460602;
928.000000         73            96.461899           474.921936            78.944275;
929.000000         72           725.814575           876.759155           244.751343;
930.000000         71           892.628784           550.211121           703.291931;
931.000000         70           578.806946           310.762878           450.812317;
932.000000         69           288.026581           708.968384            34.783989;
933.000000         68           632.794189           588.328735           544.931396;
934.000000         67           490.181183           855.152039           720.077148;
935.000000         66            59.717613           295.564667           149.228394;
936.000000         65           427.679291             5.058962           741.317993;
937.000000         64           507.759857           641.766602           363.071594;
938.000000         63            59.137760           200.835205           155.942474;
939.000000         62           440.771729           764.176392           875.202698;
940.000000         61           954.276184            13.146367           850.085999;
941.000000         60            92.982788           219.970306           421.575592;
942.000000         59           119.594925           466.132599           557.382935;
943.000000         58            33.197029           430.639587            42.505173;
944.000000         57           457.862091           968.314697           139.676102;
945.000000         56           100.795525           541.025024           501.198364;
946.000000         55           523.904114             9.331553           602.855530;
947.000000         54            41.345470           462.745056           305.757843;
948.000000         53             1.488296           100.765007           160.978027;
949.000000         52           653.821411           412.267426           153.989288;
950.000000         51           193.480240           833.178711           483.039856;
951.000000         50           796.953247           654.004578           418.645813;
952.000000         49           421.331421           110.653008           688.276855;
953.000000         48           305.422119            44.183689           636.792114;
954.000000         47           193.541275           735.885681           322.207306;
955.000000         46           870.136658           965.140747           984.764160;
956.000000         45           949.118530           675.428528            71.436722;
957.000000         44           358.921082           967.734802           533.944702;
958.000000         43           739.059631           667.646301           984.092773;
959.000000         42            26.605030           528.390381           819.781067;
960.000000         41          1000.450684           459.601654            82.057159;
961.000000         40           704.421143           398.900330            38.690361;
962.000000         39           226.501266            10.765924           106.471970;
963.000000         38           498.878967           708.419067           143.765594;
964.000000         37           473.273926           595.164856           347.171448;
965.000000         36           891.804749           894.520935           361.057373;
966.000000         35           884.693970             2.312296           708.205444;
967.000000         34           540.689331           313.540070           322.298859;
968.000000         33           399.449646           101.253304           965.049194;
969.000000         32           659.070618           642.438049           231.689407;
970.000000         31           138.211212            18.242958           211.699783;
971.000000         30           733.810425           551.248718           374.973816;
972.000000         29           293.825104           212.310165           396.001068;
973.000000         28           634.259094           230.682297           970.237366;
974.000000         27           277.955475           937.521484           225.738297;
975.000000         26            15.007996           821.490112           970.542542;
976.000000         25            44.092136            82.850639           222.839050;
977.000000         24           430.151276           238.525558            86.451828;
978.000000         23           531.594788           304.964355           931.570374;
979.000000         22           892.994995           941.702515           126.949890;
980.000000         21           685.865845           838.336365           873.524170;
981.000000         20           850.116516           493.568756           884.053101;
982.000000         19           128.536850           512.032471           416.112762;
983.000000         18           822.955017           897.114990           335.269226;
984.000000         17           905.599121           440.008759           901.051880;
985.000000         16           424.108612           338.931458            34.265175;
986.000000         15           452.612915           713.515625           796.709106;
987.000000         14           208.678452           710.311218           326.083160;
988.000000         13           616.466797           333.529694           913.411865;
989.000000         12           993.706055           753.677979           589.976685;
990.000000         11           876.301392           699.507629           479.774384;
991.000000         10          1000.053955           523.598938           197.386612;
992.000000          9           449.805206           349.033081           747.879456;
993.000000          8           564.127563           670.362488           406.957214;
994.000000          7           370.609680           441.198975           398.930847;
995.000000          6           354.740051           488.044891           122.433151;
996.000000          5           506.508606           822.161560           983.024597;
997.000000          4           143.429886           334.109528           442.877502;
998.000000          3           484.016449           529.244873           574.686951;
999.000000          2           333.865387           552.927246           356.449066;
1000.000000          1           211.760834           404.424164           382.359283;
