key	ID	item1	item2	item3	
  0.613588        991           801.744629           371.860931           962.424622;
  0.614363        660           931.509338           748.734009           933.065796;
  0.614888        868           722.915344           668.683960           642.254944;
  0.614940        845           521.767822            63.654499           666.059387;
  0.615278        626           514.351868           398.717224           524.697632;
  0.616020        701           691.115051           622.051697           627.758606;
  0.617705        688           487.342957           547.586487           291.719330;
  0.619282        305           802.019348           439.032166           917.196167;
  0.619461         68           632.794189           588.328735           544.931396;
  0.619777        174           139.859222           132.046478           118.007965;
  0.620547        259           523.415833           647.961853           132.778931;
  0.621058        229           564.036011           692.732544           163.663651;
  0.621128        227           597.118042           542.764587           522.530823;
  0.621168        484           538.156311           670.972839           103.755821;
  0.621601        875           590.434509           462.714539           582.682800;
  0.623203        240           556.131714           693.495483            78.211830;
  0.623418        730           556.101196           157.315811           679.487488;
  0.623432         72           725.814575           876.759155           244.751343;
  0.623686        199           808.092529           958.396179           327.456482;
  0.624226        438           401.311279             4.631702           502.235992;
  0.624276        401           802.141418           698.073303           721.297852;
  0.625010        493           378.636047           106.868706           460.669800;
  0.625596        983           760.300537           100.673454           942.770691;
  0.625774        670           497.963409           557.382935           273.103027;
  0.626028        686           538.430969           153.409439           652.905884;
  0.627757        508           655.286316           777.055176           237.518448;
  0.628374        137           999.992859           994.285950           737.533691;
  0.628658        152           236.969116           181.425430           230.255051;
  0.629318        133           333.621246           342.563171           228.881714;
  0.629389        537           332.156342           167.173279           374.485504;
  0.629660        483           783.921814           891.194397           375.828339;
  0.630522        886           801.042725           928.030273           333.346558;
  0.631336        325           621.258179            25.262215           762.711487;
  0.631470        812           978.965637           692.061157           982.902527;
  0.631786        312           725.845093           814.501404           360.080780;
  0.632282        186           284.516968           288.545410           195.647049;
  0.632714        102           569.437744           620.556274           317.232788;
  0.633167        619           436.651733           276.917847           456.336151;
  0.633474        397           807.268494           858.234436           485.511871;
  0.633665        591           628.124878           672.681885           368.168182;
  0.635059        195           718.886902           787.553528           379.978851;
  0.635526        891           672.773438           454.596619           679.243347;
  0.636529        685           808.214600           819.811584           535.623230;
  0.637958        179           304.689697           254.700363           265.320801;
  0.638154        242           981.803833           869.739868           804.125122;
  0.639556        451           690.138489           829.455444            12.230811;
  0.640643        495           624.065918           480.567871           573.161011;
  0.640777        307           999.351990           832.324219           860.736938;
  0.641189        638           810.320374           874.317688           419.622406;
  0.642782        734           891.224915          1000.420166           356.784790;
  0.643021         20           850.116516           493.568756           884.053101;
  0.643507        358           573.679810           681.196533            40.216286;
  0.643661        992           600.902344           513.649902           496.620605;
  0.644173        920           645.642456            41.711693           765.488647;
  0.644385        375           577.281006           307.955170           611.950012;
  0.644484        973           404.332611           474.403107            71.101013;
  0.644698        837           463.385925             5.943998           549.417603;
  0.644910        436           838.244812           750.870300           650.372864;
  0.646039        320           703.871765           299.654144           775.773376;
  0.646457        883           392.552490           218.871643           408.330536;
  0.647990        818           811.266418           864.338135           402.745667;
  0.648619         83           829.089233            61.487686           970.939270;
  0.649593        384           777.543457           440.954834           796.068237;
  0.649899        548           623.119812           728.195068            27.215399;
  0.650121        746           910.024353           827.593811           668.073608;
  0.650779        465           886.464050           718.917419           743.515320;
  0.651729         18           822.955017           897.114990           335.269226;
  0.652191        417           714.278625           600.627686           573.161011;
  0.652638        270           411.992767            68.293312           473.395996;
  0.653562        391           819.079163           169.034912           933.370972;
  0.654654        652           548.227417           313.967316           549.692261;
  0.655416        960           919.424011           690.474182           803.606262;
  0.655826        485           503.853485           579.936096             7.073184;
  0.655907         55           523.904114             9.331553           602.855530;
  0.656559        769           937.765625           535.897888           934.591736;
  0.657007        577           905.538086           465.400146           929.006836;
  0.658869        736           873.371582           996.971558            19.646809;
  0.658943        173           959.494812           476.112152           986.381653;
  0.659027        520           801.439453           458.655579           791.337830;
  0.659699        817           498.756897           164.457138           543.863220;
  0.659823         90           752.976074           780.717407           354.679016;
  0.661156        930           605.296997           518.136169           450.903870;
  0.662484        700           759.507019           784.257568           349.918121;
  0.663458        993           734.603943           404.515747           722.976379;
  0.663726        765           872.608643           749.344360           636.792114;
  0.664131        894           462.043121           441.748322           274.567932;
  0.665392        715           586.802795           644.391235           134.732101;
  0.665512        596           878.315613           504.494354           846.057556;
  0.665610        882           680.097900           308.870728           697.188232;
  0.665692        101           379.734711           126.614182           406.407867;
  0.666029        223           300.935913           270.844666           200.591049;
  0.666265        877           853.015747           788.652222           538.095276;
  0.666799        447           914.083313           836.230591           586.863831;
  0.667932        732           796.373413           814.531921           351.993378;
  0.667996        412           652.295532           285.249390           668.348267;
  0.668284        587           953.085938           401.677521           981.956421;
  0.668555        157           769.333984           848.102295           114.254189;
  0.668776        635           882.923889           700.514771           687.513855;
  0.668810        146           678.114197           746.200989           106.594040;
  0.668983        442           901.540161           255.036072           968.650391;
  0.670192        434           812.761841           342.593689           832.324219;
  0.670242         17           905.599121           440.008759           901.051880;
  0.670468       1000           827.105530           812.578735           421.239868;
  0.673679        239           919.851257           748.886597           676.313599;
  0.677524        905           870.563904           938.101379           114.467819;
  0.677630        647           876.057251           744.827637           590.892273;
  0.677696        476           806.169861            25.292734           874.378723;
  0.678005        390           785.051025           533.792114           662.915955;
  0.678842         36           891.804749           894.520935           361.057373;
  0.679175        751           980.277954           881.336914           587.809875;
  0.679178        929           974.082703           933.828735           485.878082;
  0.679483        919           916.433228           822.558289           550.089050;
  0.679539        958           558.268005           303.224792           520.882813;
  0.679610        884           621.624390           286.134430           606.914490;
  0.679853        826           722.274475             3.441481           779.099915;
  0.680189        538           728.500244           784.867920            19.127995;
  0.681146        257           863.300476           927.938660             2.342814;
  0.682088        332           846.759460           114.986633           900.502563;
  0.682343        253           350.864197            33.959991           374.363434;
  0.682650        562           960.013672           542.001648           873.096924;
  0.682821        800           804.247192           398.717224           762.558899;
  0.683230        934           811.998840           463.294373           733.810425;
  0.683264        313           882.923889           683.027649           650.952698;
  0.683429        592           624.187988           650.220276           147.488846;
  0.684823         22           892.994995           941.702515           126.949890;
  0.685864        658           821.764771           286.256500           823.595886;
  0.686565        439           631.054626           343.081970           573.496704;
  0.686908        879           848.163330           621.685425           647.107361;
  0.689495        104           800.432373           837.542847            74.244423;
  0.690929        672           960.746094           860.767456           519.204285;
  0.691108        396           526.345642           346.225372           427.923431;
  0.691194        824           918.661072           908.193237           312.624512;
  0.691901        208           464.362518           139.248840           464.118378;
  0.692202        639           715.621399           277.772369           692.488403;
  0.694142        693           906.392639           125.423965           931.539856;
  0.694143        965           978.782532           477.271851           895.802673;
  0.694296        341           937.155273           118.099518           964.225220;
  0.694420         32           659.070618           642.438049           231.689407;
  0.694727        997           356.021820           311.739471           196.684677;
  0.694858        238           722.091370           385.228027           640.393311;
  0.694976        321           605.754761           605.296997           162.473434;
  0.695347        374           455.481628           427.282532           197.600235;
  0.695501        437           882.954407           231.292679           882.374573;
  0.695883        400           867.634094           233.245850           864.490723;
  0.697153        435           605.480103           581.584106           222.381271;
  0.697841        346           407.537079           337.680206           246.857117;
  0.698128        376           482.307404           258.026886           422.002838;
  0.698870        204           846.149109           662.702332           557.443970;
  0.698893        947           707.839172           607.707947           394.230988;
  0.699118        833           951.987244           710.372253           665.815186;
  0.699371        207           889.515869           567.362488           710.311218;
  0.699513        461           350.620056           339.419739           114.437302;
  0.700327        708           796.739624           810.686584            47.784874;
  0.701282        255           991.508728           921.926514           407.353943;
  0.702449        264           683.210754           500.710083           478.004303;
  0.703139        908           649.304688           169.065430           634.472717;
  0.704341        677           555.246643           115.902191           547.464417;
  0.704728        544           932.485962           158.383957           925.314087;
  0.705798        219           320.742432           105.007080           304.323456;
  0.706981         71           892.628784           550.211121           703.291931;
  0.707812         86           484.077484           415.227722           246.948669;
  0.709891        148           706.069153           663.068542           225.982452;
  0.710284        441           418.889954            54.315838           411.565521;
  0.710614        336           946.554993           741.562134           573.069458;
  0.711021        697           653.485718           278.016510           583.415222;
  0.711465        987           913.900146           899.709045            73.054199;
  0.712057        904          1000.633789           939.444153           301.607330;
  0.712323        939           968.986084           555.277161           776.658447;
  0.716228         50           796.953247           654.004578           418.645813;
  0.716800        570           548.441040           519.906189           119.686485;
  0.716995        481           695.235046            97.621597           668.836548;
  0.717123        565           582.316589            37.225471           564.707397;
  0.717480        675           787.248352            66.706352           761.399170;
  0.718522         11           876.301392           699.507629           479.774384;
  0.719036        695           898.640930           341.678131           798.540222;
  0.719858        862           920.583740           681.440674           568.857910;
  0.720042        109           997.917603           550.363708           788.682739;
  0.720237         12           993.706055           753.677979           589.976685;
  0.721172        988           779.893372           748.917114            19.219551;
  0.722775        783           957.236450           842.120667           358.524353;
  0.722895        926           779.344055           251.465408           701.186157;
  0.723353        953           458.960754           413.915436           143.551956;
  0.723513        729           986.503723           391.972626           855.731873;
  0.723663        543           583.049011           356.937378           426.366974;
  0.723895        744           998.558533           876.240356           371.342102;
  0.724290        671           510.903259             7.225776           486.305328;
  0.724641        752           671.918884           510.475983           384.342987;
  0.726121        674           954.428772           414.922546           802.873840;
  0.726310        333           275.300354           131.924408           224.670151;
  0.726453         70           578.806946           310.762878           450.812317;
  0.727978        261           943.625183           670.667664           583.079529;
  0.729010        277           747.604797           601.878906           361.240479;
  0.731989        176           701.216675           304.109833           577.494629;
  0.732879        932           972.831421           902.913513            19.097477;
  0.734160        448           890.004211           786.302307           243.378006;
  0.734581        393           940.603882           732.589722           467.078674;
  0.734890        123           893.910522           295.198425           770.310608;
  0.735657        644           629.467651           137.143066           563.120422;
  0.736152        555           970.756165           579.325745           678.938171;
  0.736629        373           750.900818           233.978302           648.480713;
  0.736698        418           600.566650           545.755371            77.754051;
  0.738315        922           552.469482           468.818237           186.857727;
  0.738837        197           949.942505           803.148499           325.045532;
  0.739778        251           887.654236           797.746704           124.142189;
  0.740144         30           733.810425           551.248718           374.973816;
  0.740762        603           343.051453           246.948669           189.207642;
  0.741078        143           864.246582           736.709717           265.259766;
  0.745124        781           908.132202            58.954651           810.686584;
  0.745405        201           873.280029           768.387939           139.615067;
  0.745845        310           962.455139           749.405396           421.026245;
  0.746057        370           184.660385           105.403824           126.705742;
  0.746536        499           977.927979           462.958679           738.449280;
  0.746654         61           954.276184            13.146367           850.085999;
  0.747019        166           338.351593           195.372391           229.125854;
  0.747105        770           989.982788           392.644043           788.438599;
  0.748838        551           872.364502           722.945862           271.027771;
  0.749627        108           962.333069           548.746216           648.694336;
  0.749707        925           221.831940           145.749283           130.764709;
  0.750361        807           284.547485           248.627182            31.945768;
  0.751399        486           992.607422             7.988739           871.632019;
  0.751692        464           827.960022           427.496155           587.321594;
  0.753909        211           899.129211           583.110046           523.354797;
  0.754108        165           891.133362           382.450836           675.306458;
  0.755128        786           741.531616           597.819946           238.861267;
  0.755482        268           881.092773           437.292603           626.598938;
  0.755581        554           902.242126           271.027771           733.749390;
  0.756756        471           711.898132           611.888977            61.274055;
  0.757052        896           676.557739           173.917877           557.382935;
  0.761455         76           935.659851           721.267334           337.954865;
  0.761936        246           873.341064           117.519669           732.986450;
  0.762540        542           647.595642           386.204620           390.782410;
  0.763878        278           975.944275           227.142151           792.619629;
  0.765503        796           928.640625           596.049927           503.975555;
  0.765773        244           564.921021           370.945374           295.778290;
  0.766365        915           789.415161            11.071108           661.634155;
  0.768775        827           950.034119           752.121582           242.676071;
  0.768868         34           540.689331           313.540070           322.298859;
  0.770167        899           818.865540           213.408829           643.719788;
  0.770972        144           774.339050           415.380310           486.427399;
  0.771931        659           600.444580            52.026947           491.737640;
  0.772928        803           982.414246           154.355515           791.551453;
  0.773247        801           674.024719            71.406204           548.105347;
  0.774102        753           736.374023           150.449142           583.110046;
  0.774134        115           696.699951           462.897644           332.095306;
  0.774412        760           988.243286           494.301178           638.379089;
  0.774760        984           864.490723           516.060913           481.025635;
  0.776315        766           562.174377           364.383881           274.934143;
  0.776401        738           576.609619           363.132629           295.320496;
  0.777195        151           995.354065           791.032654           154.050323;
  0.777589        298           735.855164            22.912291           594.585022;
  0.778486        687           795.915588            39.697472           640.484863;
  0.779637         16           424.108612           338.931458            34.265175;
  0.780649        989           463.691132           353.641388           112.880859;
  0.780673         35           884.693970             2.312296           708.205444;
  0.780835        363           690.718323           492.592163           250.519333;
  0.781132        771           939.047424           749.985229            30.084139;
  0.782175        956           940.146118           736.618164           135.037292;
  0.782206        840           763.474426           545.419678           268.891479;
  0.782279        360           779.527161           509.682526           354.312775;
  0.784805        549           834.063782           613.659058           239.227478;
  0.787218        330           552.316895           144.436996           407.842255;
  0.787693        976           658.063538            70.246498           509.865631;
  0.791888        162           418.676331           285.554596           150.662766;
  0.792651        283           901.936890           579.875061           380.802856;
  0.794151        111           366.886414            94.844414           264.252655;
  0.794942        691           864.856934           657.575195            57.031982;
  0.795006        399           860.126587           484.108002           443.121643;
  0.796706        395           952.963867           385.472168           611.553284;
  0.797398        607           853.992310           585.246338           274.171173;
  0.798233        865           837.329224           505.745636           378.758118;
  0.799178        728           944.845947           173.338028           689.192383;
  0.800583        129           924.673218           676.679810           145.291519;
  0.801445        424           432.867432           127.804405           296.663330;
  0.802017        948           877.644165           425.817657           495.888153;
  0.802312        232           917.043579           651.807190           201.567642;
  0.802363        526           652.539673           439.612030           205.779205;
  0.802740        364           810.076233           523.141174           297.426270;
  0.803206         80           865.741943           167.478470           619.854309;
  0.803742        870           604.015259           111.904266           432.897949;
  0.807176        274           464.942383           331.545990            75.465164;
  0.809167        985           883.839417           580.393921           273.957550;
  0.813225         45           949.118530           675.428528            71.436722;
  0.815105        581           804.735474           415.929657           392.583008;
  0.815687        857           674.329895           440.497040           186.216827;
  0.816268         79           888.539307           608.989746           156.674911;
  0.817249        918           960.929199           654.828552           174.192535;
  0.817839        854           844.195923           406.529968           433.081055;
  0.819092        829           641.186768           404.454681           195.128235;
  0.819795        646           782.853699           254.395187           484.077484;
  0.821078        642           709.975464           103.175972           482.673645;
  0.821216        478           967.887390           326.052643           588.206665;
  0.821866        761           862.842712           291.902435           522.012024;
  0.821927        722           773.576050           399.815887           357.120483;
  0.822309        617           542.703552           319.704803           197.050903;
  0.822366        968           507.271545            95.302193           337.771759;
  0.822938        311           534.219421           342.227448           137.478775;
  0.823271         97           612.102661           418.798401            52.271095;
  0.823565        849           812.456665           279.267761           484.901489;
  0.824751        911           729.659912           220.458603           449.103271;
  0.825428        881           387.394836           213.714005           156.583359;
  0.827211        754           922.414856           612.651978           131.283524;
  0.828445        398           582.286072            88.221901           383.641083;
  0.829579         52           653.821411           412.267426           153.989288;
  0.831835        653           740.402466           238.128815           432.836914;
  0.831926        767           979.606506           474.403107           449.286377;
  0.832030        426           941.580444           513.741455           360.782715;
  0.834252        634           924.307007           569.407227           221.313126;
  0.834989        758           630.871521           257.294434           326.571472;
  0.835397        594           868.488647           309.908356           480.079559;
  0.835564        347           980.796753           288.301239           576.853760;
  0.836751        505           762.894592             8.110813           499.184143;
  0.839527        429           816.179932            38.507248           526.803406;
  0.839968        742           617.138184           395.238098            52.301613;
  0.846378         93           613.536987           139.798187           359.867157;
  0.847923        731           701.582886            53.613911           435.339417;
  0.849381        725           923.269348           489.326660           299.471008;
  0.850514        836           246.918152           146.603806            42.688286;
  0.852848        361           598.643982           294.923767           217.620377;
  0.853289        470           570.994202            49.707542           345.370850;
  0.854509        606           537.179688           324.648804            35.089176;
  0.854950        559           627.575500           310.030426           221.038452;
  0.855164        721           468.787720           207.854462           193.754913;
  0.857586        706           992.576904           503.792450           317.141235;
  0.857607        271           974.052185            71.680870           579.722473;
  0.857684        420           999.931824           418.950989           428.747437;
  0.857722        456           890.126282           508.980591           160.001434;
  0.858387        541           934.103455           478.248444           287.965546;
  0.859065         74           753.739014           152.402328           422.460602;
  0.859536        275           100.673454            59.137760             9.270516;
  0.860413        511           515.023254           297.212646            68.629021;
  0.861339         24           430.151276           238.525558            86.451828;
  0.862234        389           789.567749           447.028015           123.684410;
  0.862437        167           810.991760           310.457672           360.782715;
  0.862716        717           520.730225           164.640244           257.019775;
  0.863639        326           452.918091           246.216217            96.278786;
  0.864767        809           297.060059           172.056244            12.413922;
  0.865706        575           987.297180           495.827118           282.899475;
  0.866975        763           979.789612           518.593933           219.665115;
  0.867450        512           730.636536           267.273987           322.756653;
  0.868063        501           932.882690           514.046692           142.850037;
  0.869174         40           704.421143           398.900330            38.690361;
  0.870410        284           749.527466           176.084686           385.655304;
  0.870854        138           380.741821            44.122654           210.326462;
  0.870918        453           755.173401            15.984589           425.817657;
  0.872051        557           568.705322            81.477310           308.596069;
  0.872267        946           796.495483           143.521439           422.857361;
  0.872678         10          1000.053955           523.598938           197.386612;
  0.874850        362           659.406311           364.902710            12.169774;
  0.874928        656           588.969604           291.963470           144.986328;
  0.875813        126           470.130524           224.670151           129.025146;
  0.877552        861           989.891235           197.172974           503.639862;
  0.878032        924           762.192688            37.835842           413.732330;
  0.880291        497           941.549927           470.832458           189.268692;
  0.880612        630           943.655701           169.034912           478.797791;
  0.883493        422           374.363434           191.954315            50.531540;
  0.883540        787           623.943787           291.414124           156.430771;
  0.883721        136           381.596344           171.140686           107.479080;
  0.885823        636           973.563843           506.813782            56.787834;
  0.887716        560           979.148743           499.916595            89.198494;
  0.887786        994           477.485474           247.467484             6.127110;
  0.889933        740           365.146851           110.042633           151.364700;
  0.890121        955           876.576050           440.497040            85.871971;
  0.890528        735           688.551514           218.596970           275.575043;
  0.891758        623           931.600891            89.503677           464.179413;
  0.895029        832           988.060181           314.516663           378.819153;
  0.895832        822           318.667175           155.606766            27.856289;
  0.895945        828           876.057251           291.108948           322.298859;
  0.896755        522           966.422546           462.592468           115.963226;
  0.897554        889           927.694519           373.508942           261.078735;
  0.897616        632           717.605103           106.960266           335.757538;
  0.899766        821           308.229828           136.502182            60.938354;
  0.904162         39           226.501266            10.765924           106.471970;
  0.906097         89           762.375793           347.476624            77.265755;
  0.906186         41          1000.450684           459.601654            82.057159;
  0.906218        567           559.824402           254.334152            59.473465;
  0.906564        226           384.556641           140.194916           111.354927;
  0.907322        797           523.721008           240.265121            34.173618;
  0.907592        789           757.736938           344.241669            66.095978;
  0.908989        433           679.579041            25.842066           310.549255;
  0.913238        302           750.961853           306.246124           135.861298;
  0.915118        872          1000.847412           439.795135            32.006805;
  0.919085         85           860.126587           244.171478           276.368500;
  0.919923        616           804.674438           168.760254           298.585999;
  0.920646        473           363.163147             6.371258           153.867218;
  0.921999        222           620.800415            47.784874           256.287323;
  0.924511        972           498.482208           149.411514           141.110474;
  0.924593        182           639.325134           178.129425           194.060089;
  0.927158        876           696.425293           274.506897            62.037018;
  0.930924        584           970.512024           205.351944           320.620361;
  0.933121        329           880.696045            26.177771           338.351593;
  0.934739        928           978.568909           225.402603           295.930878;
  0.935045        122           824.999756           169.767365           262.726746;
  0.939203        367           979.514954           288.911621           211.577713;
  0.942615        561           952.811279            81.935089           327.395447;
  0.942787        145           948.111450           305.452637           138.241730;
  0.951190        680           739.029114           225.036377            82.759087;
  0.953678        795           662.458191           201.842316            54.102207;
  0.957455        100           534.616150           160.916992             8.415998;
  0.957492        831           784.776367            80.531235           222.289719;
  0.957553        409           872.242432            75.465164           251.495926;
  0.959997        234           965.903687           103.053894           262.207916;
  0.963193        859           949.149048            99.300117           245.575333;
  0.964036        265           929.220459           158.567062           201.201416;
  0.967743        228           458.380890           115.261299            30.908140;
  0.969287        963           875.721497            59.046204           214.202301;
  0.971148        583           729.751465            94.661308           152.158173;
  0.975131        161           993.522949           144.131805           173.826324;
  0.975663        605           778.550598           144.070770            99.300117;
  0.975810        113           970.695129           209.166748            59.534500;
  0.978733        188           456.214081            80.561752            51.508133;
  0.978973        625           988.792603            33.044434           203.368240;
  0.980702        446           324.221527            22.637623            60.541611;
  0.985983        457           821.856323           139.035217             3.319407;
  0.988016        676           815.905212           109.829002            64.692131;
  0.990702        798           578.318665            69.727684            38.018951;
  0.998614        368           902.303162            24.194067            40.948730;
  0.998999        663           443.091125            19.280586             4.692739;
  0.999219        500           511.971405            20.135105             2.068148;
